ncbi_taxon_id,relative_abundance,scientific_name,sample
154046,0.11035,Hungatella hathewayi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
84112,0.10015,Eggerthella lenta,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
2049040,0.09994,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1309,0.06858,Streptococcus mutans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1929485,0.06139,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
665950,0.05955,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
208479,0.05637,[Clostridium] bolteae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
446660,0.05209,Adlercreutzia equolifaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
35833,0.04656,Bilophila wadsworthia,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
487175,0.04491,Parasutterella excrementihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
360807,0.04468,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
46228,0.04413,Ruminococcus lactaris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
301301,0.03861,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
39485,0.03839,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1884818,0.03758,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1522,0.03144,[Clostridium] innocuum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1318,0.02815,Streptococcus parasanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
214853,0.0244,Anaerofustis stercorihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
333367,0.0227,[Clostridium] asparagiforme,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1885016,0.02135,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
469610,0.01939,Burkholderiales bacterium 1_1_47,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
658655,0.01724,Lachnospiraceae bacterium 1_4_56FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
457421,0.01706,Clostridiales bacterium 1_7_47FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1343,0.01461,Streptococcus vestibularis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
214856,0.01251,Alistipes finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
658087,0.00759,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
29361,0.00622,Tyzzerella nexilis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
29466,0.00516,Veillonella parvula,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
29347,0.00488,[Clostridium] scindens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1744,0.00395,Propionibacterium freudenreichii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1681,0.00259,Bifidobacterium bifidum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
457422,0.00183,Erysipelotrichaceae bacterium 2_2_44A,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
1926307,0.00113,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
-1,0.14671,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906441_at_taxonlevel_species.txt
39492,14.8984,[Eubacterium] siraeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
853,14.3716,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
2053618,12.9174,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
45851,7.6456,Butyrivibrio crossotus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
218538,4.40257,Dialister invisus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
239935,3.27195,Akkermansia muciniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
751585,3.14734,Coprococcus sp. ART55/1,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
39491,2.39093,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
457412,2.32022,Ruminococcus sp. 5_1_39BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
410072,1.88886,Coprococcus comes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
216816,1.81331,Bifidobacterium longum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
74426,1.77596,Collinsella aerofaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
39485,1.72313,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
39488,1.58203,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
384638,1.41615,[Bacteroides] pectinophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
46506,1.4052,Bacteroides stercoris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
820,1.32142,Bacteroides uniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
310297,1.2966,Bacteroides plebeius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
821,1.25343,Bacteroides vulgatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1680,1.14533,Bifidobacterium adolescentis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
487174,1.04846,Barnesiella intestinihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1161942,0.99464,Ruminococcus champanellensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
2173,0.93521,Methanobrevibacter smithii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
28117,0.8491,Alistipes putredinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
166486,0.84901,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1304,0.82221,Streptococcus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
2049036,0.67789,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
46228,0.66697,Ruminococcus lactaris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
88431,0.58704,Dorea longicatena,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
665950,0.58024,Lachnospiraceae bacterium 3_1_46FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
261299,0.56465,Intestinibacter bartlettii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1318,0.54179,Streptococcus parasanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
33039,0.50118,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
40520,0.49679,Blautia obeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
301301,0.48119,Roseburia hominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
39486,0.45101,Dorea formicigenerans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1686,0.41809,Bifidobacterium catenulatum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
357276,0.3821,Bacteroides dorei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1872103,0.3813,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
116085,0.36786,Coprococcus catus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
823,0.35437,Parabacteroides distasonis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
46503,0.32003,Parabacteroides merdae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
39490,0.31721,Eubacterium ramulus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
454154,0.31696,Paraprevotella clara,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
40518,0.28164,Ruminococcus bromii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
47678,0.27491,Bacteroides caccae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
328814,0.26023,Alistipes shahii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
40545,0.24326,Sutterella wadsworthensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
328812,0.23756,Parabacteroides goldsteinii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1945593,0.23443,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
39496,0.23284,Eubacterium ventriosum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
28118,0.21266,Odoribacter splanchnicus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1118061,0.21131,Alistipes obesi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
360807,0.17691,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
40519,0.16273,Ruminococcus callidus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
658087,0.15105,Lachnospiraceae bacterium 7_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
246787,0.09769,Bacteroides cellulosilyticus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
29466,0.07946,Veillonella parvula,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
729,0.0761,Haemophilus parainfluenzae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
446660,0.07145,Adlercreutzia equolifaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
876,0.06778,Desulfovibrio desulfuricans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
371601,0.06354,Bacteroides xylanisolvens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1288121,0.06255,Alistipes senegalensis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
626929,0.06169,Bacteroides clarus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
61171,0.05984,Holdemania filiformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
28111,0.05906,Bacteroides eggerthii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
658081,0.0558,Lachnospiraceae bacterium 1_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
658089,0.04939,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1929485,0.04269,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1309,0.04103,Streptococcus mutans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
674529,0.03668,Bacteroides faecis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
649756,0.03468,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
106588,0.03099,Pseudoflavonifractor capillosus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1660,0.03,Actinomyces odontolyticus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1535,0.0287,[Clostridium] leptum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1926307,0.02863,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
552398,0.02435,Ruminococcaceae bacterium D16,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
37734,0.02288,Enterococcus casseliflavus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1099853,0.0219,Coprobacter fastidiosus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
113107,0.02065,Streptococcus australis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1343,0.01962,Streptococcus vestibularis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
847,0.01834,Oxalobacter formigenes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1689,0.01749,Bifidobacterium dentium,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
487175,0.01659,Parasutterella excrementihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
818,0.01629,Bacteroides thetaiotaomicron,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1302,0.01612,Streptococcus gordonii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1872444,0.01497,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
43675,0.01403,Rothia mucilaginosa,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1308,0.01272,Streptococcus thermophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
35833,0.01007,Bilophila wadsworthia,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
68892,0.00981,Streptococcus infantis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
39777,0.00962,Veillonella atypica,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1265,0.00766,Ruminococcus flavefaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
387661,0.00717,Parabacteroides johnsonii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1328,0.0069,Streptococcus anginosus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
328813,0.00588,Alistipes onderdonkii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1305,0.00573,Streptococcus sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
471189,0.00539,Gordonibacter pamelaeae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
2049028,0.00458,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
84135,0.00323,Gemella sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
469610,0.00231,Burkholderiales bacterium 1_1_47,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
626932,0.00211,Alistipes indistinctus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
658657,0.00179,Erysipelotrichaceae bacterium 21_3,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
501571,0.00158,Butyricicoccus pullicaecorum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
214856,0.0015,Alistipes finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
457402,0.00112,Eubacterium sp. 3_1_31,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
454155,0.00101,Paraprevotella xylaniphila,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
214851,0.00067,Subdoligranulum variabile,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
1885016,0.00046,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
-1,0.02543,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906443_at_taxonlevel_species.txt
411489,24.26,Clostridium sp. L2-50,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
853,9.55345,Faecalibacterium prausnitzii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
218538,8.46971,Dialister invisus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
88431,8.32279,Dorea longicatena,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
40520,6.52451,Blautia obeum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
410072,5.55974,Coprococcus comes,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
457412,4.55392,Ruminococcus sp. 5_1_39BFAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
33039,3.21693,[Ruminococcus] torques,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
2053618,3.13349,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
820,2.76797,Bacteroides uniformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
39491,2.60836,[Eubacterium] rectale,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1680,2.32958,Bifidobacterium adolescentis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
74426,1.97298,Collinsella aerofaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
261299,1.92824,Intestinibacter bartlettii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
39488,1.45445,[Eubacterium] hallii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
665951,1.13317,Lachnospiraceae bacterium 8_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
12908,1.12358,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
46503,1.07763,Parabacteroides merdae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
39486,0.86736,Dorea formicigenerans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
46228,0.83434,Ruminococcus lactaris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
487174,0.82039,Barnesiella intestinihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
28117,0.63575,Alistipes putredinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
821,0.59912,Bacteroides vulgatus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
46506,0.52524,Bacteroides stercoris,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
116085,0.46705,Coprococcus catus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
216816,0.45351,Bifidobacterium longum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
28026,0.40871,Bifidobacterium pseudocatenulatum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
649756,0.40556,Anaerostipes hadrus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
39485,0.3946,[Eubacterium] eligens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
357276,0.37643,Bacteroides dorei,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1308,0.26998,Streptococcus thermophilus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
2049036,0.25086,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
166486,0.2144,Roseburia intestinalis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1304,0.21158,Streptococcus salivarius,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
658089,0.20028,Lachnospiraceae bacterium 5_1_63FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1118061,0.19457,Alistipes obesi,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
2049040,0.18723,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
454154,0.11787,Paraprevotella clara,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
552398,0.11203,Ruminococcaceae bacterium D16,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
2049042,0.10652,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
818,0.10008,Bacteroides thetaiotaomicron,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1929485,0.09121,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
471189,0.08657,Gordonibacter pamelaeae,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
154288,0.08626,Turicibacter sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
29466,0.07431,Veillonella parvula,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
446660,0.06515,Adlercreutzia equolifaciens,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1535,0.06469,[Clostridium] leptum,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1305,0.06087,Streptococcus sanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
658082,0.05985,Lachnospiraceae bacterium 2_1_58FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
169435,0.05655,Anaerotruncus colihominis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
113107,0.0542,Streptococcus australis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1945593,0.05217,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1318,0.0498,Streptococcus parasanguinis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
328814,0.04936,Alistipes shahii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1302,0.04753,Streptococcus gordonii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
658081,0.04394,Lachnospiraceae bacterium 1_1_57FAA,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
469614,0.04231,Erysipelotrichaceae bacterium 6_1_45,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
328813,0.03914,Alistipes onderdonkii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
2049029,0.03374,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1926307,0.03048,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
61171,0.02825,Holdemania filiformis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
40519,0.0203,Ruminococcus callidus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1343,0.02015,Streptococcus vestibularis,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
1929886,0.01829,Unknown,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
214856,0.01077,Alistipes finegoldii,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
360807,0.01051,Roseburia inulinivorans,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
246787,0.00925,Bacteroides cellulosilyticus,relative_abundance_for_curated_sample_PRJEB1786-SAMEA1906447_at_taxonlevel_species.txt
